Point1
A_0
Vb
1
2.6000,214.1667
2.5500,199.1667
2.5000,211.6667
2.4500,200.8333
2.4000,240.8333
2.3500,203.3333
2.3000,221.6667
2.2500,204.1667
2.2000,183.3333
2.1500,210.8333
2.1000,204.1667
2.0500,178.3333
2.0000,197.5000
1.9500,187.5000
1.9000,196.6667
1.8500,167.5000
1.8000,158.3333
1.7500,150.8333
1.7000,159.1667
1.6500,145.8333
1.6000,138.3333
1.5500,115.0000
1.5000,105.0000
1.4500,110.8333
1.4000,105.0000
1.3500,101.6667
1.3000,90.8333
1.2500,70.0000
1.2000,66.6667
1.1500,77.5000
1.1000,61.6667
1.0500,59.1667
1.0000,43.3333
0.9500,35.0000
0.9000,27.5000
0.8500,25.0000
0.8000,25.0000
0.7500,21.6667
0.7000,23.3333
0.6500,20.0000
0.6000,11.6667
0.5500,13.3333
0.5000,12.5000
0.4500,12.5000
0.4000,11.6667
0.3500,9.1667
0.3000,10.0000
0.2500,10.0000
0.2000,5.8333
0.1500,13.3333
0.1000,5.8333
0.0500,9.1667
0.0000,5.8333
-0.0500,10.0000
-0.1000,5.8333
-0.1500,5.8333
-0.2000,6.6667
-0.2500,6.6667
-0.3000,7.5000
-0.3500,7.5000
-0.4000,7.5000
-0.4500,7.5000
-0.5000,6.6667
-0.5500,7.5000
-0.6000,3.3333
-0.6500,8.3333
-0.7000,4.1667
-0.7500,5.8333
-0.8000,5.0000
-0.8500,7.5000
-0.9000,5.0000
-0.9500,5.0000
-1.0000,6.6667
-1.0500,3.3333
-1.1000,5.8333
-1.1500,1.6667
-1.2000,5.8333
-1.2500,5.8333
-1.3000,3.3333
-1.3500,4.1667
-1.4000,4.1667
-1.4500,9.1667
-1.5000,5.0000
-1.5500,8.3333
-1.6000,5.8333
-1.6500,5.0000
-1.7000,5.0000
-1.7500,4.1667
-1.8000,6.6667
-1.8500,5.0000
-1.9000,3.3333
-1.9500,5.0000
-2.0000,7.5000
-2.0500,5.8333
-2.1000,4.1667
-2.1500,2.5000
-2.2000,4.1667
-2.2500,5.0000
-2.3000,5.0000
-2.3500,2.5000
-2.4000,7.5000
-2.4500,4.1667
-2.5000,4.1667
-2.5500,8.3333
-2.6000,8.3333
-2.6500,7.5000
-2.7000,6.6667
-2.7500,8.3333
-2.8000,9.1667
-2.8500,4.1667
-2.9000,11.6667
-2.9500,5.8333
-3.0000,4.1667
-3.0500,6.6667
-3.1000,5.8333
-3.1500,5.8333
-3.2000,7.5000
-3.2500,9.1667
-3.3000,5.0000
-3.3500,5.0000
-3.4000,9.1667
-3.4500,7.5000
-3.5000,2.5000
-3.5500,3.3333
-3.6000,4.1667
-3.6500,7.5000
-3.7000,4.1667
-3.7500,7.5000
-3.8000,5.0000
-3.8500,5.8333
-3.9000,5.0000
-3.9500,11.6667
-4.0000,10.8333
-4.0500,7.5000
-4.1000,7.5000
-4.1500,5.0000
-4.2000,7.5000
-4.2500,5.0000
-4.3000,5.8333
-4.3500,10.0000
-4.4000,3.3333
-4.4500,5.8333
-4.5000,4.1667
-4.5500,9.1667
-4.6000,5.8333
-4.6500,6.6667
-4.7000,7.5000
-4.7500,7.5000
-4.8000,7.5000
-4.8500,7.5000
-4.9000,8.3333
-4.9500,3.3333
-5.0000,5.8333
-5.0500,5.0000
-5.1000,9.1667
-5.1500,7.5000
-5.2000,3.3333
-5.2500,5.8333
-5.3000,3.3333
-5.3500,5.8333
-5.4000,6.6667
-5.4500,7.5000
-5.5000,5.0000
-5.5500,5.0000
-5.6000,3.3333
-5.6500,4.1667
-5.7000,5.8333
-5.7500,3.3333
-5.8000,5.8333
-5.8500,6.6667
-5.9000,5.0000
-5.9500,7.5000
-6.0000,1.6667
-6.0500,7.5000
-6.1000,5.8333
-6.1500,4.1667
-6.2000,5.8333
-6.2500,4.1667
-6.3000,9.1667
-6.3500,3.3333
-6.4000,5.0000
-6.4500,2.5000
-6.5000,8.3333
-6.5500,7.5000
-6.6000,5.8333
-6.6500,6.6667
-6.7000,5.8333
-6.7500,1.6667
-6.8000,7.5000
-6.8500,8.3333
-6.9000,8.3333
-6.9500,5.8333
-7.0000,4.1667
-7.0500,6.6667
-7.1000,8.3333
-7.1500,8.3333
-7.2000,4.1667
-7.2500,9.1667
-7.3000,4.1667
-7.3500,7.5000
-7.4000,2.5000
-7.4500,7.5000
-7.5000,6.6667
-7.5500,8.3333
-7.6000,5.0000
-7.6500,5.8333
-7.7000,8.3333
-7.7500,5.0000
-7.8000,7.5000
-7.8500,9.1667
-7.9000,8.3333
-7.9500,12.5000
-8.0000,7.5000
-8.0500,5.8333
-8.1000,6.6667
-8.1500,6.6667
-8.2000,4.1667
-8.2500,5.0000
-8.3000,5.8333
-8.3500,6.6667
-8.4000,7.5000
-8.4500,5.8333
-8.5000,4.1667
-8.5500,4.1667
-8.6000,7.5000
-8.6500,3.3333
-8.7000,5.8333
-8.7500,5.8333
-8.8000,11.6667
-8.8500,5.8333
-8.9000,3.3333
-8.9500,8.3333
-9.0000,5.0000
-9.0500,10.0000
-9.1000,7.5000
-9.1500,4.1667
-9.2000,6.6667
-9.2500,6.6667
-9.3000,6.6667
-9.3500,3.3333
-9.4000,6.6667
-9.4500,2.5000
-9.5000,5.8333
-9.5500,10.0000
-9.6000,4.1667
-9.6500,5.0000
-9.7000,7.5000
-9.7500,8.3333
-9.8000,6.6667
-9.8500,3.3333
-9.9000,4.1667
-9.9500,6.6667
-10.0000,8.3333

