Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	193
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	8.962395E-09	3096.486	
-2.45	9.11816E-09	3001.911	
-2.4	9.27874E-09	2908.162	
-2.35	9.443298E-09	2816.863	
-2.3	9.611718E-09	2728.538	
-2.25	9.7843E-09	2642.075	
-2.2	9.960986E-09	2559.125	
-2.15	1.01406E-08	2479.019	
-2.1	1.032501E-08	2400.952	
-2.05	1.051344E-08	2324.778	
-2	1.07055E-08	2251.764	
-1.95	1.090174E-08	2180.533	
-1.9	1.110056E-08	2112.91	
-1.85	1.13044E-08	2047.068	
-1.8	1.151237E-08	1982.846	
-1.75	1.172437E-08	1921.134	
-1.7	1.194011E-08	1861.375	
-1.65	1.215882E-08	1802.647	
-1.6	1.237967E-08	1745.561	
-1.55	1.260577E-08	1690.05	
-1.5	1.283642E-08	1637.308	
-1.45	1.307134E-08	1586.48	
-1.4	1.331088E-08	1537.414	
-1.35	1.355455E-08	1490.31	
-1.3	1.380108E-08	1444.924	
-1.25	1.405346E-08	1400.465	
-1.2	1.431054E-08	1357.318	
-1.15	1.457282E-08	1315.303	
-1.1	1.484033E-08	1274.465	
-1.05	1.511296E-08	1234.553	
-1	1.539022E-08	1196.109	
-0.95	1.567717E-08	1157.8	
-0.9	1.596844E-08	1121.204	
-0.85	1.626881E-08	1084.935	
-0.8	1.657774E-08	1049.445	
-0.75	1.689622E-08	1014.562	
-0.7	1.722347E-08	980.4936	
-0.65	1.756492E-08	946.6947	
-0.6	1.792007E-08	913.3741	
-0.55	1.829046E-08	880.1506	
-0.5	1.867833E-08	846.9162	
-0.45	1.908256E-08	813.886	
-0.4	1.951383E-08	780.6237	
-0.35	1.997367E-08	747.1938	
-0.3	2.046703E-08	713.5391	
-0.25	2.100161E-08	679.423	
-0.2	2.158661E-08	644.7092	
-0.15	2.222982E-08	609.118	
-0.1	2.295675E-08	571.8056	
-0.05	2.379007E-08	532.7059	
0	2.476115E-08	491.43	
0.05	2.591234E-08	447.7973	
0.1	2.731303E-08	401.6674	
0.15	2.899979E-08	354.653	
0.2	3.098585E-08	309.022	
0.25	3.325161E-08	266.902	
0.3	3.579906E-08	228.9819	
0.35	3.868296E-08	194.7707	
0.4	4.211504E-08	162.6477	
0.45	4.625663E-08	132.4946	
0.5	5.102487E-08	105.328	
0.55	5.603419E-08	81.87302	
0.6	6.090079E-08	61.70331	
0.65	6.562198E-08	44.03141	
0.7	7.024705E-08	29.51614	
