Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	173
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	8.603808E-09	2438.206	
-2.45	8.748766E-09	2360.4	
-2.4	8.89895E-09	2284.536	
-2.35	9.053286E-09	2211.198	
-2.3	9.211579E-09	2139.772	
-2.25	9.372815E-09	2068.596	
-2.2	9.537596E-09	1998.19	
-2.15	9.704837E-09	1930.678	
-2.1	9.877991E-09	1865.523	
-2.05	1.005502E-08	1802.905	
-2	1.023662E-08	1743.461	
-1.95	1.042261E-08	1686.266	
-1.9	1.061134E-08	1631.909	
-1.85	1.080501E-08	1578.277	
-1.8	1.100201E-08	1526.512	
-1.75	1.12033E-08	1476.472	
-1.7	1.140805E-08	1428.067	
-1.65	1.161656E-08	1381.098	
-1.6	1.182767E-08	1336.262	
-1.55	1.204334E-08	1292.021	
-1.5	1.226204E-08	1248.76	
-1.45	1.248393E-08	1206.548	
-1.4	1.271003E-08	1166.312	
-1.35	1.294066E-08	1127.871	
-1.3	1.317459E-08	1091.454	
-1.25	1.341509E-08	1056.455	
-1.2	1.366148E-08	1022.341	
-1.15	1.39091E-08	989.8935	
-1.1	1.416313E-08	958.0042	
-1.05	1.44215E-08	926.918	
-1	1.468376E-08	897.1287	
-0.95	1.495334E-08	867.8011	
-0.9	1.522873E-08	839.2642	
-0.85	1.551119E-08	811.4984	
-0.8	1.580012E-08	784.2072	
-0.75	1.609675E-08	757.3607	
-0.7	1.640003E-08	731.3041	
-0.65	1.671572E-08	705.6172	
-0.6	1.704276E-08	680.3528	
-0.55	1.738349E-08	655.681	
-0.5	1.773884E-08	631.2	
-0.45	1.810915E-08	607.1644	
-0.4	1.850228E-08	583.1856	
-0.35	1.891652E-08	558.9146	
-0.3	1.935622E-08	534.2166	
-0.25	1.982984E-08	509.1137	
-0.2	2.033897E-08	483.8819	
-0.15	2.089723E-08	458.3446	
-0.1	2.152481E-08	432.0786	
-0.05	2.223678E-08	404.8451	
0	2.305648E-08	376.1465	
0.05	2.401547E-08	345.7527	
0.1	2.517264E-08	313.3327	
0.15	2.65603E-08	279.7424	
0.2	2.819453E-08	246.6455	
0.25	3.004683E-08	215.6929	
0.3	3.209772E-08	187.7935	
0.35	3.4366E-08	162.8699	
0.4	3.700085E-08	139.5465	
0.45	4.005078E-08	117.8816	
0.5	4.350017E-08	98.22651	
0.55	4.70113E-08	81.74085	
0.6	5.013363E-08	68.30337	
0.65	5.260275E-08	56.3198	
0.7	5.406066E-08	44.54824	
