Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	283
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	1.109309E-08	2788.446	
-2.45	1.128311E-08	2736.692	
-2.4	1.14754E-08	2685.426	
-2.35	1.167013E-08	2634.714	
-2.3	1.186677E-08	2584.713	
-2.25	1.206577E-08	2535.668	
-2.2	1.226748E-08	2486.817	
-2.15	1.247002E-08	2439.44	
-2.1	1.267718E-08	2391.682	
-2.05	1.288752E-08	2344.726	
-2	1.310024E-08	2298.316	
-1.95	1.331616E-08	2252.657	
-1.9	1.353388E-08	2207.527	
-1.85	1.375635E-08	2162.774	
-1.8	1.398161E-08	2118.588	
-1.75	1.421025E-08	2075.205	
-1.7	1.444234E-08	2031.699	
-1.65	1.46782E-08	1988.894	
-1.6	1.491721E-08	1947.29	
-1.55	1.51607E-08	1905.355	
-1.5	1.540934E-08	1864.044	
-1.45	1.566217E-08	1823.452	
-1.4	1.591997E-08	1783.079	
-1.35	1.618309E-08	1742.801	
-1.3	1.645038E-08	1703.34	
-1.25	1.672513E-08	1663.963	
-1.2	1.700726E-08	1624.323	
-1.15	1.729621E-08	1585.333	
-1.1	1.759279E-08	1546.51	
-1.05	1.789863E-08	1507.842	
-1	1.821216E-08	1469.351	
-0.95	1.853769E-08	1430.774	
-0.9	1.88752E-08	1392.064	
-0.85	1.922531E-08	1353.578	
-0.8	1.958908E-08	1314.728	
-0.75	1.996983E-08	1275.638	
-0.7	2.036597E-08	1236.574	
-0.65	2.078549E-08	1197.024	
-0.6	2.122858E-08	1156.755	
-0.55	2.1699E-08	1115.864	
-0.5	2.220195E-08	1074.299	
-0.45	2.273771E-08	1032.498	
-0.4	2.332267E-08	989.0208	
-0.35	2.395979E-08	944.2746	
-0.3	2.466032E-08	898.1161	
-0.25	2.544067E-08	850.2418	
-0.2	2.631813E-08	800.6564	
-0.15	2.730992E-08	749.101	
-0.1	2.846257E-08	694.5448	
-0.05	2.980457E-08	637.7635	
0	3.137461E-08	578.9564	
0.05	3.320798E-08	519.0153	
0.1	3.53648E-08	458.0237	
0.15	3.78677E-08	396.7614	
0.2	4.078048E-08	334.3139	
0.25	4.424964E-08	268.9288	
0.3	4.863577E-08	201.3416	
0.35	5.460285E-08	138.8976	
0.4	6.34927E-08	90.01817	
0.45	7.71211E-08	58.70728	
0.5	9.613954E-08	41.6937	
0.55	1.165256E-07	32.37684	
0.6	1.330555E-07	26.22869	
0.65	1.445044E-07	21.74195	
0.7	1.518497E-07	18.42403	
