Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	163
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	8.401351E-09	2040.366	
-2.45	8.538249E-09	1974.339	
-2.4	8.678715E-09	1908.235	
-2.35	8.822595E-09	1843.68	
-2.3	8.970639E-09	1782.235	
-2.25	9.122827E-09	1722.998	
-2.2	9.279455E-09	1666.492	
-2.15	9.439502E-09	1612.681	
-2.1	9.604356E-09	1560.282	
-2.05	9.771385E-09	1508.177	
-2	9.940842E-09	1456.49	
-1.95	1.011315E-08	1406.238	
-1.9	1.028906E-08	1358.858	
-1.85	1.047026E-08	1313.135	
-1.8	1.065603E-08	1269.614	
-1.75	1.084626E-08	1228.428	
-1.7	1.10399E-08	1188.195	
-1.65	1.123581E-08	1148.835	
-1.6	1.143425E-08	1111.188	
-1.55	1.16379E-08	1074.78	
-1.5	1.184606E-08	1039.882	
-1.45	1.205884E-08	1006.775	
-1.4	1.227557E-08	974.7966	
-1.35	1.249348E-08	943.1078	
-1.3	1.271108E-08	911.8231	
-1.25	1.293291E-08	881.1857	
-1.2	1.316033E-08	852.1583	
-1.15	1.339234E-08	824.3074	
-1.1	1.362931E-08	797.5339	
-1.05	1.38722E-08	771.9452	
-1	1.411779E-08	747.2919	
-0.95	1.437048E-08	723.2432	
-0.9	1.462833E-08	699.8162	
-0.85	1.489058E-08	676.7515	
-0.8	1.515878E-08	654.1967	
-0.75	1.543301E-08	632.1317	
-0.7	1.571349E-08	610.7698	
-0.65	1.600629E-08	589.9016	
-0.6	1.630917E-08	569.4965	
-0.55	1.662006E-08	549.0538	
-0.5	1.694046E-08	528.5935	
-0.45	1.727268E-08	508.559	
-0.4	1.762657E-08	488.7522	
-0.35	1.800029E-08	469.0208	
-0.3	1.839924E-08	449.4929	
-0.25	1.882815E-08	429.916	
-0.2	1.92889E-08	409.9612	
-0.15	1.978516E-08	389.5933	
-0.1	2.033332E-08	368.374	
-0.05	2.095052E-08	346.3059	
0	2.164959E-08	323.25	
0.05	2.246319E-08	298.9209	
0.1	2.343629E-08	272.9396	
0.15	2.459497E-08	245.8724	
0.2	2.595266E-08	218.9082	
0.25	2.747692E-08	193.4327	
0.3	2.912607E-08	170.2903	
0.35	3.089649E-08	149.5471	
0.4	3.289835E-08	130.2586	
0.45	3.522695E-08	112.0554	
0.5	3.781847E-08	95.51601	
0.55	4.042024E-08	81.66553	
0.6	4.271118E-08	70.7307	
0.65	4.447182E-08	61.59423	
0.7	4.540699E-08	52.914	
