	total	F+	Na+	Mg+	^25Mg+	Al+	K+	^41K+	Fe+	Cu+	Zn+	^65Cu+	^66Zn+	Ga+	^71Ga+	^78Se+	Se+	Rb+	^94Mo+	Mo+	^113In+	Cd+	In+
		19.0020	22.9966	23.9905	24.9913	26.9889	38.9760	40.9903	55.9693	62.9411	63.9396	64.9393	65.9381	68.9448	70.9435	77.9343	79.9346	84.9302	93.9267	97.9267	112.9280	113.9314	114.9264
39.9993	72534	774.855	18.011	87901.2	28034.6	100.374	23.0176	169.992	0	3.00027	33.0373	7.00192	10.0031	51.092	3.00027	0	2.00012	17.0099	1.00003	1.00003	0	2.00012	7.00278	
41.9993	72642	729.256	14.006	87471.6	27936.5	106.377	28.0257	173.026	0	8.00195	34.0353	11.0044	12.0051	63.1446	6.00183	0	2.00012	7.0015	0	0	0	0	5.00168	
43.9992	73085	752.097	26.0286	88095.2	28048.5	107.424	32.0313	188.26	1.00003	4.00049	34.0416	17.0088	10.0031	72.1984	3.00064	0	4.00073	11.0044	0	0	0	0	7.00278	
45.9992	71339	674.224	14.0068	88038.8	27085.3	119.535	28.0239	160.846	0	4.00049	43.0644	8.00195	13.0052	56.1234	4.00073	0	2.00012	20.0122	0	0	0	0	9.00577	
47.9992	70917	665.021	14.0068	87704.2	26956.9	133.633	31.0313	169.951	0	4.00049	29.0275	17.0088	15.0078	49.0854	5.00107	1.00003	1.00003	8.00244	0	0	1.00009	1.00003	2.00024	
49.9991	71818	734.693	15.0069	87768.1	27446.3	115.469	21.0148	160.915	0	3.00027	41.0514	8.00195	16.0088	62.1442	3.00101	0	3.00027	11.0057	0	0	1.00009	0	3.00119	
51.9991	71748	693.937	10.0031	88041.5	27585.3	158.962	25.0206	164.917	0	3.00027	37.0509	13.0052	17.013	39.0608	4.00073	0	4.00049	9.00302	0	0	0	0	6.0011	
53.9991	70052	661.263	18.0132	87749.8	25702.4	173.1	20.0122	175.113	0	0	45.0729	12.0044	11.0044	53.1054	6.00146	0	3.00046	10.0043	0	0	0	0	4.00049	
55.9990	70114	605.881	14.0068	88171.2	25124.5	230.899	17.0099	168.94	1.00003	3.00027	64.1489	10.0031	22.0229	43.0671	6.0011	0	6.00146	11.0044	1.00009	0	2.00012	0	7.00278	
57.9990	71167	654.239	16.0098	87787.1	26523.5	280.852	25.0222	195.278	0	6.0011	102.4	12.0051	35.0481	43.0697	2.00037	0	1.00009	13.006	0	0	1.00003	0	8.00195	
59.9989	68964	582.14	21.016	88167.5	24851.9	465.561	21.0135	197.339	0	2.00012	136.635	11.0037	57.1203	37.0486	3.00027	0	7.0015	11.0044	0	1.00003	1.00003	0	4.00049	
61.9989	69931	559.563	14.0086	87624.6	24496.6	684.688	27.0239	186.144	2.00012	1.00009	178.182	13.0052	106.481	41.0639	4.00049	0	5.00107	17.0099	0	0	2.00012	0	5.00168	
63.9989	69971	510.243	23.0199	87711.7	24252.3	949.868	20.0122	227.713	0	0	348.092	20.0122	163.016	45.0757	2.00024	1.00003	10.0037	6.00146	0	0	0	0	4.00073	
65.9988	67621	480.51	16.0078	87396	21812.2	1405.53	19.011	228.742	4.00049	0	510.37	13.006	254.569	25.0252	1.00015	1.00009	13.0075	11.0057	2.00012	0	0	0	4.00049	
67.9988	66947	465.821	19.011	87736.4	20585.9	2057.42	13.0052	208.447	1.00003	2.00012	678.664	15.0069	332.414	31.0369	2.00012	3.00027	16.0098	12.0044	4.00049	1.00003	0	0	5.00107	
69.9988	66626	429.752	20.0122	87427.6	19104.1	2909.65	13.0067	258.307	4.00049	0	916.436	21.0135	470.084	30.0275	3.00046	3.00027	20.0183	17.0099	2.00012	0	0	0	2.00024	
71.9987	64069	354.492	18.0132	86921.2	16489.3	3843.53	18.0099	220.626	8.00195	1.00009	1208.38	8.00195	597.151	18.0121	3.00046	6.0011	34.0416	19.0122	2.00012	0	0	0	3.00064	
73.9987	60513	239.967	22.0175	86478.3	13761.6	4910	16.0078	203.481	3.00027	1.00003	1394.11	11.0037	673.192	30.0293	5.00076	5.00076	37.0532	12.0059	4.00049	0	1.00003	1.00003	5.00107	
75.9987	57795	240.041	18.0099	84928	11453	5861.9	12.0051	159.855	4.00049	2.00012	1520.84	24.0176	808.306	15.0078	1.00003	2.00012	43.0671	15.0069	2.00012	0	0	0	4.00049	
77.9986	55326	206.522	15.0087	78360.7	10021	6786.67	10.0037	158.874	4.00049	0	1756.1	8.00244	910.024	14.0068	0	3.00027	39.0608	12.0059	5.00107	1.00003	1.00003	1.00003	6.00146	
79.9986	50733	169.992	15.0078	65987.6	7884.76	7225.11	10.0037	122.532	2.00012	1.00009	1848.06	9.00302	885.389	10.0049	0	6.0011	45.0757	10.0031	2.00012	0	0	0	8.00195	
81.9986	48739	129.59	7.00192	55151.9	6791.99	7921.36	5.00076	113.454	2.00012	0	2048.25	14.006	961.165	11.005	3.00046	2.00012	45.0729	5.00137	4.00073	0	1.00003	0	6.00183	
83.9985	44898	115.462	7.00192	43466.5	5286.92	8584.15	5.00107	112.412	5.00076	1.00003	1951.62	13.006	1021.47	7.0015	0	3.00046	44.0834	6.0011	4.00049	0	0	0	2.00024	
85.9985	41743	70.1886	9.00302	35959.6	4406.9	8712.26	1.00003	76.191	3.00027	1.00003	2031.2	7.0015	990.306	8.00195	2.00012	8.00244	64.1606	9.00412	4.00049	0	0	0	3.00101	
