Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	213
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	9.535312E-09	3376.475	
-2.45	9.699637E-09	3284.319	
-2.4	9.868181E-09	3193.446	
-2.35	1.004021E-08	3104.445	
-2.3	1.021589E-08	3018.433	
-2.25	1.039485E-08	2934.298	
-2.2	1.057742E-08	2852.189	
-2.15	1.076208E-08	2772.968	
-2.1	1.095182E-08	2695.576	
-2.05	1.114505E-08	2620.425	
-2	1.134176E-08	2547.167	
-1.95	1.154216E-08	2476.548	
-1.9	1.174435E-08	2407.77	
-1.85	1.195152E-08	2340.338	
-1.8	1.216236E-08	2275.177	
-1.75	1.237669E-08	2211.513	
-1.7	1.259441E-08	2150.397	
-1.65	1.28161E-08	2090.637	
-1.6	1.303994E-08	2032.845	
-1.55	1.326896E-08	1976.042	
-1.5	1.350195E-08	1921.38	
-1.45	1.373895E-08	1867.286	
-1.4	1.397995E-08	1815.373	
-1.35	1.422524E-08	1764.31	
-1.3	1.447334E-08	1715.111	
-1.25	1.472771E-08	1666.38	
-1.2	1.498717E-08	1618.818	
-1.15	1.525202E-08	1572.258	
-1.1	1.552255E-08	1526.59	
-1.05	1.579895E-08	1481.947	
-1	1.607994E-08	1438.189	
-0.95	1.637033E-08	1394.922	
-0.9	1.66685E-08	1352.273	
-0.85	1.697537E-08	1310.375	
-0.8	1.729231E-08	1268.985	
-0.75	1.761969E-08	1228	
-0.7	1.795693E-08	1187.587	
-0.65	1.831035E-08	1147.274	
-0.6	1.867885E-08	1107.207	
-0.55	1.906531E-08	1067.442	
-0.5	1.947143E-08	1027.526	
-0.45	1.989825E-08	987.5724	
-0.4	2.035563E-08	947.1974	
-0.35	2.084568E-08	906.4001	
-0.3	2.137468E-08	864.8451	
-0.25	2.195157E-08	822.5455	
-0.2	2.258756E-08	778.9895	
-0.15	2.329265E-08	734.1096	
-0.1	2.40983E-08	686.8433	
-0.05	2.50284E-08	636.9924	
0	2.61225E-08	584.0242	
0.05	2.742738E-08	528.1898	
0.1	2.901636E-08	469.4663	
0.15	3.092454E-08	410.4323	
0.2	3.31646E-08	353.9695	
0.25	3.573053E-08	302.1866	
0.3	3.86607E-08	255.2509	
0.35	4.20656E-08	212.3939	
0.4	4.622822E-08	171.7473	
0.45	5.133292E-08	133.5902	
0.5	5.733672E-08	99.36152	
0.55	6.411715E-08	70.21828	
0.6	7.186011E-08	47.00956	
0.65	8.192014E-08	29.88751	
0.7	9.821402E-08	19.79995	
