Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	153
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	8.109475E-09	1724.714	
-2.45	8.23508E-09	1670.306	
-2.4	8.363191E-09	1616.203	
-2.35	8.494448E-09	1563.439	
-2.3	8.629923E-09	1512.863	
-2.25	8.769538E-09	1464.197	
-2.2	8.913985E-09	1417.391	
-2.15	9.0621E-09	1372.905	
-2.1	9.215442E-09	1329.767	
-2.05	9.370114E-09	1287.273	
-2	9.524949E-09	1245.083	
-1.95	9.681133E-09	1203.639	
-1.9	9.839499E-09	1164.014	
-1.85	1.0003E-08	1125.63	
-1.8	1.017027E-08	1088.774	
-1.75	1.034223E-08	1053.456	
-1.7	1.051887E-08	1019.851	
-1.65	1.069929E-08	987.4241	
-1.6	1.088005E-08	956.0564	
-1.55	1.10628E-08	925.1132	
-1.5	1.124652E-08	895.033	
-1.45	1.143241E-08	866.012	
-1.4	1.162213E-08	838.0173	
-1.35	1.181467E-08	811.072	
-1.3	1.201082E-08	785.4487	
-1.25	1.221157E-08	760.5594	
-1.2	1.241309E-08	736.3092	
-1.15	1.261607E-08	712.7797	
-1.1	1.282318E-08	690.1021	
-1.05	1.303549E-08	668.3044	
-1	1.325164E-08	647.4614	
-0.95	1.347486E-08	627.1127	
-0.9	1.370136E-08	607.3738	
-0.85	1.393391E-08	588.2728	
-0.8	1.417061E-08	569.6102	
-0.75	1.440746E-08	551.1947	
-0.7	1.46445E-08	533.2071	
-0.65	1.488878E-08	515.4586	
-0.6	1.514369E-08	498.2227	
-0.55	1.541009E-08	481.3659	
-0.5	1.569058E-08	464.8462	
-0.45	1.598568E-08	448.7414	
-0.4	1.629557E-08	432.6206	
-0.35	1.661328E-08	416.3999	
-0.3	1.694158E-08	400.0598	
-0.25	1.729075E-08	383.5926	
-0.2	1.766615E-08	367.098	
-0.15	1.807432E-08	350.3751	
-0.1	1.85317E-08	333.1541	
-0.05	1.904425E-08	315.2582	
0	1.961534E-08	296.4442	
0.05	2.025918E-08	276.5432	
0.1	2.101692E-08	255.1715	
0.15	2.191261E-08	232.7224	
0.2	2.294791E-08	210.0197	
0.25	2.410053E-08	188.2385	
0.3	2.530597E-08	168.4514	
0.35	2.655982E-08	150.6347	
0.4	2.793029E-08	133.9875	
0.45	2.949738E-08	118.0159	
0.5	3.124878E-08	103.1321	
0.55	3.29923E-08	90.49693	
0.6	3.451664E-08	80.63465	
0.65	3.572427E-08	72.82432	
0.7	3.651971E-08	65.92477	
