Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	243
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	1.029808E-08	3291.01	
-2.45	1.046614E-08	3219.829	
-2.4	1.063695E-08	3149.424	
-2.35	1.081017E-08	3079.316	
-2.3	1.098632E-08	3012.249	
-2.25	1.116493E-08	2945.705	
-2.2	1.134701E-08	2879.652	
-2.15	1.153062E-08	2815.62	
-2.1	1.171917E-08	2752.264	
-2.05	1.191079E-08	2689.745	
-2	1.210552E-08	2628.862	
-1.95	1.230361E-08	2568.513	
-1.9	1.250347E-08	2509.104	
-1.85	1.270849E-08	2450.873	
-1.8	1.291653E-08	2393.276	
-1.75	1.312821E-08	2337.215	
-1.7	1.334341E-08	2281.936	
-1.65	1.356237E-08	2227.63	
-1.6	1.378381E-08	2174.338	
-1.55	1.401052E-08	2121.235	
-1.5	1.424129E-08	2069.991	
-1.45	1.447615E-08	2018.872	
-1.4	1.471588E-08	1968.778	
-1.35	1.496E-08	1919.346	
-1.3	1.52075E-08	1870.882	
-1.25	1.546197E-08	1822.78	
-1.2	1.5722E-08	1775.708	
-1.15	1.598842E-08	1728.674	
-1.1	1.626141E-08	1682.51	
-1.05	1.654119E-08	1637.073	
-1	1.682682E-08	1592.219	
-0.95	1.712224E-08	1547.703	
-0.9	1.742749E-08	1503.417	
-0.85	1.774231E-08	1459.17	
-0.8	1.806877E-08	1415.293	
-0.75	1.840769E-08	1371.745	
-0.7	1.875867E-08	1328.477	
-0.65	1.912798E-08	1284.784	
-0.6	1.951554E-08	1241.265	
-0.55	1.992303E-08	1197.294	
-0.5	2.03559E-08	1152.903	
-0.45	2.081286E-08	1108.452	
-0.4	2.130562E-08	1063.024	
-0.35	2.183707E-08	1016.448	
-0.3	2.241607E-08	968.822	
-0.25	2.305332E-08	919.6225	
-0.2	2.376427E-08	868.5763	
-0.15	2.456116E-08	815.7631	
-0.1	2.548092E-08	759.462	
-0.05	2.655558E-08	699.7448	
0	2.782933E-08	636.4726	
0.05	2.93526E-08	570.4066	
0.1	3.120391E-08	502.36	
0.15	3.340956E-08	435.5096	
0.2	3.599122E-08	372.2058	
0.25	3.897689E-08	313.2477	
0.3	4.247232E-08	257.5079	
0.35	4.66803E-08	203.7561	
0.4	5.202961E-08	151.4158	
0.45	5.89121E-08	104.6414	
0.5	6.789888E-08	67.88208	
0.55	8.041794E-08	42.60603	
0.6	9.940112E-08	28.00549	
0.65	1.225136E-07	20.97945	
0.7	1.407247E-07	17.23672	
