Sample name: 	SAMPLE
Cell name: 	f1
Cell Area (cm²) 	0.57
Frequency [Hz]: 	1.0E5
Temperature [K]: 	183
Oscillation Level [V]: 	0.030
# of Averaging points: 	2
Initial Delay [min]: 	1
Step Delay [sec]: 	1
ALC: 	ON
Cable Correction: 	ON

Voltage	Capacitance	Rp [Ohm]

-2.5	8.759304E-09	2818.464	
-2.45	8.910398E-09	2730.951	
-2.4	9.066421E-09	2643.966	
-2.35	9.225911E-09	2558.616	
-2.3	9.388843E-09	2472.92	
-2.25	9.555459E-09	2389.849	
-2.2	9.726237E-09	2308.51	
-2.15	9.900311E-09	2232.079	
-2.1	1.007987E-08	2158.571	
-2.05	1.026361E-08	2087.637	
-2	1.04515E-08	2019.609	
-1.95	1.064383E-08	1954.252	
-1.9	1.083863E-08	1891.78	
-1.85	1.103861E-08	1830.662	
-1.8	1.124239E-08	1771.272	
-1.75	1.145001E-08	1714.259	
-1.7	1.166179E-08	1659.341	
-1.65	1.187786E-08	1606.305	
-1.6	1.209633E-08	1555.558	
-1.55	1.231965E-08	1505.621	
-1.5	1.254658E-08	1457.372	
-1.45	1.277766E-08	1410.537	
-1.4	1.301281E-08	1365.476	
-1.35	1.325254E-08	1322.216	
-1.3	1.349522E-08	1281.036	
-1.25	1.374417E-08	1240.786	
-1.2	1.399733E-08	1201.904	
-1.15	1.425455E-08	1163.375	
-1.1	1.451718E-08	1126.212	
-1.05	1.478518E-08	1090.369	
-1	1.505776E-08	1055.978	
-0.95	1.533857E-08	1022.44	
-0.9	1.562612E-08	989.6234	
-0.85	1.592026E-08	957.2759	
-0.8	1.622285E-08	925.6186	
-0.75	1.653452E-08	894.7656	
-0.7	1.685398E-08	864.808	
-0.65	1.718806E-08	834.9666	
-0.6	1.753267E-08	805.5977	
-0.55	1.789208E-08	776.3922	
-0.5	1.826769E-08	747.2108	
-0.45	1.865929E-08	718.2925	
-0.4	1.907487E-08	689.2222	
-0.35	1.951698E-08	660.1081	
-0.3	1.998915E-08	630.6311	
-0.25	2.04979E-08	600.5687	
-0.2	2.105174E-08	569.9269	
-0.15	2.165895E-08	538.8866	
-0.1	2.234297E-08	506.6451	
-0.05	2.312338E-08	473.0575	
0	2.402974E-08	437.6993	
0.05	2.50996E-08	400.384	
0.1	2.639709E-08	360.6615	
0.15	2.795937E-08	319.9019	
0.2	2.980041E-08	280.0775	
0.25	3.189933E-08	243.1584	
0.3	3.424344E-08	209.9665	
0.35	3.686872E-08	180.2166	
0.4	3.99459E-08	152.4605	
0.45	4.361378E-08	126.42	
0.5	4.780193E-08	102.9869	
0.55	5.211578E-08	83.03949	
0.6	5.608099E-08	66.10162	
0.65	5.949649E-08	50.65779	
0.7	6.201498E-08	36.55834	
