"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
00:16:00:02;83.024;5.773;0.207
"V [mV]";"J [mA/cm^2]"
-300;-42.8344726666667
-288;-42.8527833333333
-276;-42.8466796666667
-264;-42.8222656666667
-252;-42.791748
-240;-42.7917481666667
-228;-42.7246093333333
-216;-42.6635741666667
-204;-42.6452636666667
-192;-42.6879883333333
-180;-42.5659178333333
-168;-42.578125
-156;-42.4804688333333
-144;-42.5109863333333
-132;-42.3339843333333
-120;-42.376709
-108;-42.2973631666667
-96;-42.175293
-84;-42.1142578333333
-72;-42.0410156666667
-60;-41.9006346666667
-48;-41.7419435
-36;-41.4978026666667
-24;-41.2658691666667
-12;-41.1071776666667
0;-40.6921386666667
12;-40.3625488333333
24;-39.9414061666667
36;-39.3981933333333
48;-38.8183595
60;-38.067627
72;-37.0788575
84;-36.2426758333333
96;-35.0524903333333
108;-33.9294433333333
120;-32.48291015
132;-30.8898925833333
144;-29.1931152333333
156;-27.36206055
168;-25.4211425833333
180;-23.5717773333333
192;-21.4294433666667
204;-19.28100585
216;-17.28515625
228;-15.1977539
240;-13.1469726666667
252;-11.4379882666667
264;-9.74121093333333
276;-8.23974608333333
288;-6.90307616666667
300;-5.75561523333333
312;-4.78515625
324;-3.9855957
336;-3.27758789333333
348;-2.75268554833333
360;-2.33764648333333
372;-1.92260742166667
384;-1.611328125
396;-1.361083985
408;-1.11694335833333
420;-0.915527345
432;-0.854492188333333
444;-0.720214843333333
456;-0.653076173333333
468;-0.500488281666667
480;-0.506591796666667
492;-0.439453126666667
504;-0.366210938333333
516;-0.329589844
528;-0.274658203166667
540;-0.231933593833333
552;-0.183105468833333
564;-0.177001953166667
576;-0.0976562500833333
588;-0.0732421875
600;-0.0549316406666667
612;-0.0183105468333333
624;0.115966797
636;0.109863281333333
648;0.128173828166667
660;0.158691406333333
672;0.231933593833333
684;0.250244140666667
696;0.378417968333333
708;0.427246095
720;0.43334961
732;0.59814453
744;0.73852539
756;0.872802735
768;1.00097656166667
780;1.24511718666667
792;1.42822265666667
804;1.73339843833333
816;2.03857421833333
828;2.47192382833333
840;3.10058593833333
852;3.69873046666667
864;4.47998046666667
876;5.5114746
888;6.57958985
900;8.01391601666667
