"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
01:18:30:09;83.029;5.774;0.214
"V [mV]";"J [mA/cm^2]"
-300;-30.14526375
-288;-43.1335448333333
-276;-42.8222656666667
-264;-42.74292
-252;-42.6391601666667
-240;-42.5964355
-228;-42.4743651666667
-216;-42.2973633333333
-204;-40.5700683333333
-192;-40.4907226666667
-180;-38.9526366666667
-168;-38.482666
-156;-38.4033203333333
-144;-37.7685546666667
-132;-36.6210936833333
-120;-34.3444825
-108;-33.972168
-96;-33.7219237833333
-84;-32.8369140166667
-72;-33.4655762166667
-60;-32.20214835
-48;-31.2255858666667
-36;-30.2001953833333
-24;-29.5837402166667
-12;-29.9011231
0;-28.4851074166667
12;-27.9052734166667
24;-27.6000976833333
36;-27.36206055
48;-25.8605957166667
60;-24.2431640666667
72;-22.7783203
84;-21.4965820333333
96;-20.5688476666667
108;-19.5861816333333
120;-18.49975585
132;-17.4316406333333
144;-16.3757324166667
156;-15.37475585
168;-14.2944336
180;-13.3361816333333
192;-12.40234375
204;-11.328125
216;-10.2966308666667
228;-9.42993163333333
240;-8.48999023333333
252;-7.66601563333333
264;-6.74438476666667
276;-6.0119629
288;-5.32226563333333
300;-4.58984376666667
312;-4.03442383333333
324;-3.527832025
336;-2.94799804666667
348;-2.5390625
360;-2.16674804833333
372;-1.83715820333333
384;-1.57470703166667
396;-1.38549804666667
408;-1.12915039
420;-0.939941405
432;-0.756835938333333
444;-0.659179686666667
456;-0.506591796666667
468;-0.549316405
480;-0.482177735
492;-0.390625
504;-0.29296875
516;-0.280761718666667
528;-0.244140625
540;-0.177001953166667
552;-0.201416015666667
564;-0.152587890666667
576;-0.134277343833333
588;-0.0732421875
600;0.0122070312666667
612;-0.0244140625
624;0.0427246093333333
636;0.0244140625
648;0.0915527343333333
660;0.158691406333333
672;0.1953125
684;0.317382812
696;0.299072265666667
708;0.384521485166667
720;0.445556641666667
732;0.476074218333333
744;0.549316406666667
756;0.720214843333333
768;0.903320313333333
780;0.860595701666667
792;1.09863281166667
804;1.31225586
816;1.41601562666667
828;1.666259765
840;1.92871093666667
852;2.25219726666667
864;2.60620117166667
876;3.01513671333333
888;3.448486335
900;3.96118164833333
