"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
00:20:30:04;82.893;5.774;0.205
"V [mV]";"J [mA/cm^2]"
-300;-42.8039551666667
-288;-42.8405761666667
-276;-42.8649901666667
-264;-42.7856445
-252;-42.7856445
-240;-42.74292
-228;-42.6513671666667
-216;-42.6513671666667
-204;-42.626953
-192;-42.6574708333333
-180;-42.553711
-168;-42.5048828333333
-156;-42.4743651666667
-144;-42.4621581666667
-132;-42.364502
-120;-42.3706053333333
-108;-42.2790528333333
-96;-42.1264648333333
-84;-42.0654296666667
-72;-41.9433593333333
-60;-41.8151855
-48;-41.7480468333333
-36;-41.4733886666667
-24;-41.3208006666667
-12;-41.0339355
0;-40.7409666666667
12;-40.2954101666667
24;-39.7766113333333
36;-39.3432616666667
48;-38.7084961666667
60;-37.9638673333333
72;-37.0361328333333
84;-36.0534666666667
96;-34.9487303333333
108;-33.734131
120;-32.3120117166667
132;-30.6579589833333
144;-28.9367675833333
156;-27.2033691333333
168;-25.2807617166667
180;-23.3520507833333
192;-21.1853027333333
204;-19.0612793
216;-16.9799804833333
228;-14.9536132833333
240;-12.9516601666667
252;-11.328125
264;-9.5703125
276;-8.0871582
288;-6.76879883333333
300;-5.72509765
312;-4.72412108333333
324;-3.99169921666667
336;-3.26538086
348;-2.65502929666667
360;-2.23388672
372;-1.88598632833333
384;-1.50756836
396;-1.35498047
408;-1.04980468833333
420;-0.93383789
432;-0.805664063333333
444;-0.695800781666667
456;-0.634765626666667
468;-0.561523438333333
480;-0.482177735
492;-0.390625
504;-0.360107421666667
516;-0.305175781333333
528;-0.256347656166667
540;-0.201416015666667
552;-0.1953125
564;-0.164794922
576;-0.128173828166667
588;-0.0549316406666667
600;-0.0183105469166667
612;-0.0305175781666667
624;0.0427246093333333
636;0.146484375166667
648;0.0366210936666667
660;0.170898437666667
672;0.231933593666667
684;0.207519531333333
696;0.286865234333333
708;0.390625000166667
720;0.439453125
732;0.579833985
744;0.695800781666667
756;0.775146485
768;0.964355468333333
780;1.14746093833333
792;1.34887695333333
804;1.666259765
816;2.00805664
828;2.47192382833333
840;2.97241210833333
852;3.55834961666667
864;4.42504883333333
876;5.35888671666667
888;6.45751953333333
900;7.8552246
