"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
01:15:30:09;83.01;5.777;0.212
"V [mV]";"J [mA/cm^2]"
-300;-42.6635741666667
-288;-42.7185058333333
-276;-42.6574706666667
-264;-42.590332
-252;-42.6452636666667
-240;-42.626953
-228;-42.6757811666667
-216;-42.529297
-204;-42.553711
-192;-42.5537108333333
-180;-42.5598145
-168;-42.5048828333333
-156;-42.3522948333333
-144;-42.4255371666667
-132;-42.2912596666667
-120;-42.3095703333333
-108;-42.1813965
-96;-42.1325685
-84;-42.0532226666667
-72;-41.973877
-60;-41.8518065
-48;-41.7175291666667
-36;-41.5222168333333
-24;-41.2902833333333
-12;-41.0644531666667
0;-40.7897948333333
12;-40.423584
24;-40.045166
36;-39.5446776666667
48;-38.9831543333333
60;-38.3422851666667
72;-37.4572753333333
84;-36.6149903333333
96;-35.5285645
108;-34.4482421666667
120;-33.1115722666667
132;-31.6467285166667
144;-30.0354003833333
156;-28.2775878833333
168;-26.46484375
180;-24.4628906333333
192;-22.5097656333333
204;-20.2697753833333
216;-18.29833985
228;-16.1865234333333
240;-14.0991210833333
252;-12.2497558666667
264;-10.4370117166667
276;-8.85009766666667
288;-7.45239258333333
300;-6.20117188333333
312;-5.1574707
324;-4.24194336666667
336;-3.4790039
348;-2.88696289
360;-2.30102539166667
372;-1.91040039166667
384;-1.611328125
396;-1.37939453166667
408;-1.17187500166667
420;-0.958251953333333
432;-0.793457031666667
444;-0.653076171666667
456;-0.54321289
468;-0.494384765
480;-0.372314453333333
492;-0.384521485
504;-0.317382812
516;-0.286865234333333
528;-0.225830078166667
540;-0.2197265625
552;-0.231933593833333
564;-0.134277343833333
576;-0.128173828166667
588;-0.115966796833333
600;-0.0610351563333333
612;-0.0183105469166667
624;0.109863281166667
636;0.01220703125
648;0.09765625
660;0.134277343833333
672;0.164794921833333
684;0.250244140666667
696;0.274658203166667
708;0.311279296833333
720;0.378417968333333
732;0.537109375
744;0.555419921666667
756;0.695800781666667
768;0.842285156666667
780;0.915527343333333
792;1.21459961
804;1.373291015
816;1.64184570333333
828;1.97753906333333
840;2.38647461
852;2.84423828
864;3.46679686666667
876;4.1809082
888;5.07202148333333
900;6.17675781666667
