Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	223
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.2039388
-0.48	-0.1993006
-0.47	-0.1946905
-0.46	-0.190019
-0.45	-0.1854969
-0.44	-0.1810634
-0.43	-0.1765722
-0.42	-0.1720379
-0.41	-0.1674841
-0.4	-0.1630765
-0.39	-0.1586507
-0.38	-0.1541809
-0.37	-0.1497739
-0.36	-0.1453694
-0.35	-0.1410333
-0.34	-0.1366875
-0.33	-0.132279
-0.32	-0.1279575
-0.31	-0.1236303
-0.3	-0.1193845
-0.29	-0.1151333
-0.28	-0.1109081
-0.27	-0.106688
-0.26	-0.1025007
-0.25	-0.0983601
-0.24	-0.09419095
-0.23	-0.09005442
-0.22	-0.08590749
-0.21	-0.08179676
-0.2	-0.07774431
-0.19	-0.0736993
-0.18	-0.06970975
-0.17	-0.06571245
-0.16	-0.06169902
-0.15	-0.05774637
-0.14	-0.0538037
-0.13	-0.04986515
-0.12	-0.04598355
-0.11	-0.04206363
-0.1	-0.03815465
-0.09	-0.03432881
-0.08	-0.03046278
-0.07	-0.02663031
-0.06	-0.02280535
-0.05	-0.018982
-0.04	-0.01519467
-0.03	-0.01139853
-0.02	-0.007605658
-0.01	-0.003823575
0	-3.051468E-05
0.01	0.003780529
0.02	0.00756928
0.03	0.011381
0.04	0.01519744
0.05	0.01902587
0.06	0.02283544
0.07	0.02671268
0.08	0.03060888
0.09	0.03458143
0.1	0.03852469
0.11	0.04254027
0.12	0.04661021
0.13	0.05072014
0.14	0.05488215
0.15	0.05911786
0.16	0.06343809
0.17	0.06786832
0.18	0.07238108
0.19	0.07701473
0.2	0.08179797
0.21	0.08666951
0.22	0.09168753
0.23	0.09687056
0.24	0.1021872
0.25	0.107739
0.26	0.1134909
0.27	0.1194044
0.28	0.1256306
0.29	0.1320768
0.3	0.1387343
0.31	0.1457619
0.32	0.1529559
0.33	0.1604343
0.34	0.1682076
0.35	0.1762111
0.36	0.1845907
0.37	0.1932083
0.38	0.2021845
0.39	0.2108909
0.4	0.2203817
0.41	0.2302461
0.42	0.2403765
0.43	0.2508741
0.44	0.2616616
0.45	0.2727822
0.46	0.2843527
0.47	0.2963091
0.48	0.3086258
0.49	0.3216187
0.5	0.3350903
0.51	0.3492651
0.52	0.3639604
0.53	0.3796934
0.54	0.3965622
0.55	0.4146145
0.56	0.4342591
0.57	0.455866
0.58	0.4800294
0.59	0.5074396
0.6	0.538907
0.61	0.5761076
0.62	0.6209013
0.63	0.6757419
0.64	0.7444981
0.65	0.8319237
0.66	0.9455808
0.67	1.095366
0.68	1.293815
0.69	1.56188
0.7	1.924619
0.71	2.403041
0.72	3.080363
0.73	3.999071
0.74	5.246643
0.75	6.938137
0.76	9.189741
0.77	12.16443
0.78	16.012
0.79	20.91481
0.8	27.03004
0.81	34.50691
0.82	43.52564
0.83	54.07262
0.84	66.28383
0.85	80.11871
0.86	95.60666
0.87	112.6496
0.88	131.2025
0.89	151.4133
0.9	173.1913
0.91	196.6454
0.92	228.2903
0.93	255.0489
0.94	287.9753
0.95	288.9706
0.96	288.9731
0.97	288.9726
0.98	288.9772
0.99	288.9796
1	288.9848
1.01	288.9921
1.02	288.9944
1.03	288.9942
1.04	288.9921
1.05	288.9878
1.06	288.9633
1.07	288.9724
