"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
06:04:00:29;83.069;5.768;0.205
"V [mV]";"J [mA/cm^2]"
-300;-42.6330566666667
-288;-42.767334
-276;-42.7368163333333
-264;-42.6391601666667
-252;-42.6208495
-240;-42.590332
-228;-42.614746
-216;-42.5476073333333
-204;-42.4682616666667
-192;-42.4377441666667
-180;-42.3950196666667
-168;-42.376709
-156;-42.3034668333333
-144;-42.2119141666667
-132;-42.2119141666667
-120;-42.0837403333333
-108;-41.9555665
-96;-41.796875
-84;-41.7236328333333
-72;-41.5100096666667
-60;-41.3391113333333
-48;-41.0400391666667
-36;-40.6982421666667
-24;-40.3808595
-12;-39.8925781666667
0;-39.2578125
12;-38.6779785
24;-37.915039
36;-37.0239258333333
48;-36.0290526666667
60;-34.9731445
72;-33.5571288333333
84;-32.2326660166667
96;-30.72509765
108;-29.0710449333333
120;-27.3376464833333
132;-25.2868652333333
144;-23.3581543
156;-21.2890625
168;-19.2321777333333
180;-17.1997070333333
192;-15.1123047
204;-13.1652832
216;-11.3159179666667
228;-9.68017576666667
240;-8.1237793
252;-6.98852538333333
264;-5.76171875
276;-4.8400879
288;-3.9855957
300;-3.289794915
312;-2.78930664166667
324;-2.40478515666667
336;-1.98364257833333
348;-1.61743164166667
360;-1.44042968833333
372;-1.27563476666667
384;-1.06811523333333
396;-0.909423828333333
408;-0.830078125
420;-0.695800781666667
432;-0.592041015
444;-0.5859375
456;-0.524902343333333
468;-0.469970703333333
480;-0.366210938333333
492;-0.366210936666667
504;-0.286865234333333
516;-0.256347656166667
528;-0.250244140666667
540;-0.244140625
552;-0.195312500166667
564;-0.177001953166667
576;-0.177001953166667
588;-0.109863281333333
600;-0.115966796833333
612;-0.103759765666667
624;-0.0671386718333333
636;-0.0244140625333333
648;0.0427246093333333
660;0.03662109375
672;0.1037597655
684;0.1708984375
696;0.177001953166667
708;0.274658203166667
720;0.323486327666667
732;0.390625001666667
744;0.415039063333333
756;0.518798826666667
768;0.665283203333333
780;0.799560546666667
792;0.872802735
804;1.13525390666667
816;1.33666992166667
828;1.62963867166667
840;2.00805664166667
852;2.39868164
864;2.94799804666667
876;3.58276366666667
888;4.41894531666667
900;5.41992188333333
