"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
01:21:00:10;82.975;5.773;0.212
"V [mV]";"J [mA/cm^2]"
-300;-42.8466796666667
-288;-42.7978515
-276;-42.7246093333333
-264;-42.5598145
-252;-42.5354003333333
-240;-42.4926756666667
-228;-42.388916
-216;-42.2912598333333
-204;-42.199707
-192;-42.0654296666667
-180;-41.8701171666667
-168;-41.7053223333333
-156;-41.5588378333333
-144;-41.2780761666667
-132;-40.979004
-120;-40.6433105
-108;-40.197754
-96;-39.8620605
-84;-39.3066406666667
-72;-38.7390136666667
-60;-38.0920411666667
-48;-37.4206543333333
-36;-36.541748
-24;-35.7238768333333
-12;-34.8022461666667
0;-33.9233398333333
12;-32.83081055
24;-31.8298339833333
36;-30.7312011666667
48;-29.6325683666667
60;-28.5217285166667
72;-27.2705078166667
84;-26.0864257833333
96;-24.7558593666667
108;-23.6145019666667
120;-22.2229004
132;-20.9777832
144;-19.53125
156;-18.34106445
168;-17.0593261833333
180;-15.7775878833333
192;-14.5202636666667
204;-13.1896972666667
216;-11.9934082
228;-10.8459472666667
240;-9.61303711666667
252;-8.64257811666667
264;-7.54394531666667
276;-6.62841796666667
288;-5.71899413333333
300;-4.9255371
312;-4.21142578333333
324;-3.64990233333333
336;-3.00903320333333
348;-2.575683595
360;-2.13012695333333
372;-1.751708985
384;-1.53198242333333
396;-1.33056640666667
408;-1.068115235
420;-0.93383789
432;-0.769042968333333
444;-0.708007813333333
456;-0.57373047
468;-0.445556641666667
480;-0.427246095
492;-0.280761719666667
504;-0.29296875
516;-0.244140625
528;-0.1708984375
540;-0.1953125
552;-0.164794922
564;-0.152587890666667
576;-0.128173828166667
588;-0.0183105469166667
600;0.0244140626666667
612;0.0244140625
624;0.048828125
636;0.115966796833333
648;0.1220703125
660;0.146484375166667
672;0.2014160155
684;0.225830078166667
696;0.305175781333333
708;0.317382812666667
720;0.469970703333333
732;0.48828125
744;0.567626953333333
756;0.659179688333333
768;0.805664063333333
780;0.86669922
792;1.02539062666667
804;1.28173828166667
816;1.57470703166667
828;1.71508789166667
840;2.07519531333333
852;2.45971679666667
864;2.90527343666667
876;3.35083008333333
888;3.94897461666667
900;4.71801758333333
