"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
04:04:30:22;82.962;5.769;0.202
"V [mV]";"J [mA/cm^2]"
-300;-42.7368163333333
-288;-42.7551268333333
-276;-42.6452636666667
-264;-42.7368163333333
-252;-42.6574706666667
-240;-42.590332
-228;-42.5598145
-216;-42.602539
-204;-42.5048828333333
-192;-42.4926758333333
-180;-42.4438476666667
-168;-42.4133301666667
-156;-42.2729493333333
-144;-42.2302246666667
-132;-42.2302245
-120;-42.1264648333333
-108;-42.0593261666667
-96;-41.9311523333333
-84;-41.8029785
-72;-41.6137695
-60;-41.4978028333333
-48;-41.2902831666667
-36;-41.015625
-24;-40.7104491666667
-12;-40.3259276666667
0;-39.7460938333333
12;-39.2333985
24;-38.6169433333333
36;-37.8234863333333
48;-37.0056151666667
60;-35.9619141666667
72;-34.8083496666667
84;-33.5754395
96;-32.1533203166667
108;-30.5847168
120;-28.9123535166667
132;-26.9592285166667
144;-25.0915527333333
156;-22.9736328166667
168;-20.9045410166667
180;-19.0124511666667
192;-16.8579101666667
204;-14.6179199166667
216;-12.8051757833333
228;-10.9985351666667
240;-9.3322754
252;-7.91625976666667
264;-6.64672851666667
276;-5.50537108333333
288;-4.58984375
300;-3.79638671666667
312;-3.21655273333333
324;-2.64892578166667
336;-2.16064453
348;-1.849365235
360;-1.48315429666667
372;-1.29394531166667
384;-1.15966796833333
396;-0.964355468333333
408;-0.830078126666667
420;-0.76904297
432;-0.646972656666667
444;-0.592041016666667
456;-0.561523436666667
468;-0.439453125
480;-0.37841797
492;-0.323486328333333
504;-0.268554687333333
516;-0.250244140666667
528;-0.244140625
540;-0.183105468833333
552;-0.177001953166667
564;-0.134277343833333
576;-0.146484375
588;-0.1220703125
600;-0.09765625
612;-0.0183105468333333
624;-0.0671386718333333
636;0.0732421874666667
648;0.164794922
660;0.0427246093333333
672;0.146484375166667
684;0.201416015666667
696;0.244140625
708;0.305175781166667
720;0.3112792975
732;0.396728515
744;0.512695311666667
756;0.659179688333333
768;0.701904296666667
780;0.83618164
792;0.994873046666667
804;1.165771485
816;1.3671875
828;1.71508789166667
840;2.02026367166667
852;2.45361328166667
864;3.033447265
876;3.64379883333333
888;4.41894531666667
900;5.47485351666667
