"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
05:12:00:27;82.962;5.772;0.197
"V [mV]";"J [mA/cm^2]"
-300;-42.7307128333333
-288;-42.7490235
-276;-42.7246093333333
-264;-42.7246093333333
-252;-42.6696778333333
-240;-42.6208495
-228;-42.529297
-216;-42.553711
-204;-42.4316405
-192;-42.4926758333333
-180;-42.4743651666667
-168;-42.4316406666667
-156;-42.3095703333333
-144;-42.2729491666667
-132;-42.1813965
-120;-42.0593261666667
-108;-41.998291
-96;-41.8701171666667
-84;-41.748047
-72;-41.595459
-60;-41.4001465
-48;-41.18042
-36;-40.8081055
-24;-40.4541015
-12;-40.0756836666667
0;-39.5507813333333
12;-38.9343263333333
24;-38.1713868333333
36;-37.3596191666667
48;-36.5234375
60;-35.4553223333333
72;-34.0393066666667
84;-32.8186035166667
96;-31.3781738166667
108;-29.7729492166667
120;-28.02734375
132;-26.0986328166667
144;-24.1516113333333
156;-22.1496582166667
168;-19.98291015
180;-18.0725097666667
192;-16.0034179666667
204;-13.8244628833333
216;-12.0361328166667
228;-10.3637695333333
240;-8.83178711666667
252;-7.50732421666667
264;-6.1340332
276;-5.15136718333333
288;-4.34570311666667
300;-3.56445313333333
312;-2.95410156166667
324;-2.51464843833333
336;-2.05078125
348;-1.80053710833333
360;-1.52587890666667
372;-1.26953125
384;-1.10473632833333
396;-0.909423828333333
408;-0.78125
420;-0.787353515
432;-0.646972656666667
444;-0.5859375
456;-0.512695313333333
468;-0.469970703333333
480;-0.341796875333333
492;-0.372314453333333
504;-0.280761718666667
516;-0.299072265666667
528;-0.244140625
540;-0.231933593833333
552;-0.225830078166667
564;-0.207519531333333
576;-0.146484375
588;-0.109863281333333
600;-0.09765625
612;-0.0671386718333333
624;0.0610351561666667
636;-0.0122070313333333
648;0.0915527343333333
660;0.0793457031666667
672;0.140380859333333
684;0.177001953166667
696;0.231933593833333
708;0.244140625
720;0.280761718666667
732;0.341796874666667
744;0.402832031666667
756;0.512695311666667
768;0.68359375
780;0.732421873333333
792;0.866699218333333
804;1.15966796833333
816;1.361083985
828;1.60522461
840;1.92260742166667
852;2.33764648333333
864;2.91137695333333
876;3.5583496
888;4.37011718333333
900;5.36499023333333
