"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
03:08:00:18;82.962;5.773;0.212
"V [mV]";"J [mA/cm^2]"
-300;-42.6574706666667
-288;-42.6940918333333
-276;-42.6696776666667
-264;-42.5842286666667
-252;-42.5720215
-240;-42.5842285
-228;-42.4987793333333
-216;-42.5109863333333
-204;-42.4560548333333
-192;-42.3461913333333
-180;-42.425537
-168;-42.3339845
-156;-42.2668456666667
-144;-42.2851561666667
-132;-42.1936035
-120;-42.1142578333333
-108;-42.0898438333333
-96;-41.9921875
-84;-41.9311523333333
-72;-41.809082
-60;-41.6503906666667
-48;-41.4733886666667
-36;-41.1682128333333
-24;-41.0461426666667
-12;-40.789795
0;-40.447998
12;-39.9414063333333
24;-39.5202636666667
36;-38.873291
48;-38.1835938333333
60;-37.3840331666667
72;-36.4196776666667
84;-35.4064941666667
96;-34.2773438333333
108;-32.9711914166667
120;-31.4514160166667
132;-29.7058105333333
144;-28.0395507666667
156;-26.1352539
168;-24.1271972666667
180;-22.1557617166667
192;-19.9951171833333
204;-17.75512695
216;-15.8508300833333
228;-13.7390136833333
240;-11.8774414
252;-10.2416992166667
264;-8.47167968333333
276;-7.12890625
288;-5.92041016666667
300;-4.8828125
312;-4.01000976666667
324;-3.387451165
336;-2.685546875
348;-2.11791992166667
360;-1.88598632833333
372;-1.55029297
384;-1.31225586
396;-1.11694336
408;-0.903320311666667
420;-0.793457031666667
432;-0.616455078333333
444;-0.518798828333333
456;-0.53100586
468;-0.372314454
480;-0.360107421333333
492;-0.347900391333333
504;-0.231933593833333
516;-0.256347656166667
528;-0.244140625
540;-0.201416015666667
552;-0.164794921833333
564;-0.128173828166667
576;-0.0793457031666667
588;-0.0549316406666667
600;-0.0244140625333333
612;0.00610351561666667
624;0
636;0.0732421874666667
648;0.0549316405
660;0.1220703125
672;0.128173828166667
684;0.219726562666667
696;0.201416015666667
708;0.292968750833333
720;0.402832031833333
732;0.366210936833333
744;0.506591796666667
756;0.579833985
768;0.653076171666667
780;0.793457031666667
792;0.970458985
804;1.14135742166667
816;1.32446289
828;1.5625
840;1.861572265
852;2.30102539
864;2.77099609333333
876;3.350830085
888;3.9855957
900;4.89501953333333
