"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
03:05:00:17;83.031;5.769;0.212
"V [mV]";"J [mA/cm^2]"
-300;-42.6452636666667
-288;-42.6513673333333
-276;-42.6757811666667
-264;-42.6452636666667
-252;-42.5170898333333
-240;-42.5842285
-228;-42.4987791666667
-216;-42.4804686666667
-204;-42.4499511666667
-192;-42.4499511666667
-180;-42.364502
-168;-42.3950195
-156;-42.3217773333333
-144;-42.2424316666667
-132;-42.2302245
-120;-42.1630858333333
-108;-42.0776366666667
-96;-41.986084
-84;-41.9006348333333
-72;-41.7358398333333
-60;-41.5893553333333
-48;-41.4611816666667
-36;-41.2780761666667
-24;-41.0705566666667
-12;-40.7226561666667
0;-40.411377
12;-39.9780273333333
24;-39.428711
36;-38.9099121666667
48;-38.2751465
60;-37.4816895
72;-36.4624023333333
84;-35.5407715
96;-34.2834471666667
108;-32.9956054833333
120;-31.5307617333333
132;-29.8889160166667
144;-28.17993165
156;-26.2023925833333
168;-24.21875
180;-22.3266601666667
192;-20.2270507666667
204;-17.95043945
216;-15.91796875
228;-13.92822265
240;-11.9018554666667
252;-10.2905273333333
264;-8.54492188333333
276;-7.15942383333333
288;-6.0180664
300;-4.90722655
312;-4.10156251666667
324;-3.38745118333333
336;-2.74047851666667
348;-2.24609375
360;-1.84326171833333
372;-1.53808593833333
384;-1.34277343833333
396;-1.11694336
408;-0.92163086
420;-0.830078126666667
432;-0.677490235
444;-0.561523438333333
456;-0.48828125
468;-0.439453126666667
480;-0.335693359
492;-0.317382812666667
504;-0.286865234333333
516;-0.250244140666667
528;-0.244140625
540;-0.231933593833333
552;-0.152587890666667
564;-0.158691406333333
576;-0.134277343833333
588;-0.0549316406666667
600;0.0549316406666667
612;-0.0183105468333333
624;0.0183105468333333
636;0.0732421875
648;0.048828125
660;0.109863281166667
672;0.189208984333333
684;0.225830078166667
696;0.274658204
708;0.305175781166667
720;0.323486327666667
732;0.469970703333333
744;0.451660156666667
756;0.561523436666667
768;0.653076171666667
780;0.775146485
792;0.982666016666667
804;1.12915039166667
816;1.318359375
828;1.61743164
840;1.96533203166667
852;2.34985351666667
864;2.79541015666667
876;3.38745118333333
888;4.0649414
900;4.96215821666667
