"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
05:23:00:29;83.049;5.764;0.194
"V [mV]";"J [mA/cm^2]"
-300;-42.7124023333333
-288;-42.6757811666667
-276;-42.6818846666667
-264;-42.6940918333333
-252;-42.6086426666667
-240;-42.578125
-228;-42.6086425
-216;-42.4621581666667
-204;-42.4316406666667
-192;-42.4987793333333
-180;-42.4194336666667
-168;-42.3278808333333
-156;-42.3034668333333
-144;-42.2607421666667
-132;-42.1813965
-120;-42.0471191666667
-108;-41.9738768333333
-96;-41.8884278333333
-84;-41.6931151666667
-72;-41.4978026666667
-60;-41.2963866666667
-48;-40.979004
-36;-40.7470703333333
-24;-40.3381346666667
-12;-39.7705078333333
0;-39.2883301666667
12;-38.7084961666667
24;-37.9577636666667
36;-37.1154785
48;-36.151123
60;-35.0341796666667
72;-33.7219238333333
84;-32.4279785166667
96;-30.8288574166667
108;-29.296875
120;-27.5146484333333
132;-25.5432128833333
144;-23.5778808666667
156;-21.4294433666667
168;-19.3847656166667
180;-17.3156738333333
192;-15.3076171833333
204;-13.2507324333333
216;-11.54785155
228;-9.92431641666667
240;-8.3618164
252;-7.1105957
264;-5.859375
276;-4.9255371
288;-4.13208008333333
300;-3.40576171666667
312;-2.87475585833333
324;-2.33764648333333
336;-1.99584960833333
348;-1.61743164166667
360;-1.46484375166667
372;-1.24511718833333
384;-1.12915039166667
396;-0.860595701666667
408;-0.854492188333333
420;-0.714111328333333
432;-0.57373047
444;-0.5859375
456;-0.561523438333333
468;-0.482177735
480;-0.347900391666667
492;-0.299072265833333
504;-0.3051757815
516;-0.29296875
528;-0.244140625
540;-0.1892089845
552;-0.213623046833333
564;-0.128173828166667
576;-0.1220703125
588;-0.079345703
600;-0.103759765666667
612;-0.0427246093333333
624;-0.0183105468333333
636;-0.03662109375
648;0
660;0.152587890666667
672;0.189208984333333
684;0.158691406333333
696;0.170898437666667
708;0.329589843666667
720;0.311279297
732;0.341796875666667
744;0.469970701666667
756;0.518798828333333
768;0.701904296666667
780;0.830078126666667
792;0.89111328
804;1.13525390666667
816;1.36108398333333
828;1.59301757833333
840;1.947021485
852;2.392578125
864;2.99682617166667
876;3.62548828333333
888;4.40673826666667
900;5.33447265
