"Time";"Temperature [°C]";"Illumination [mV]";"Humidity [%RH]"
02:06:00:11;82.972;5.772;0.21
"V [mV]";"J [mA/cm^2]"
-300;-42.6574706666667
-288;-42.7246093333333
-276;-42.6208496666667
-264;-42.6574706666667
-252;-42.6330566666667
-240;-42.6330566666667
-228;-42.5720215
-216;-42.5476075
-204;-42.4377441666667
-192;-42.51709
-180;-42.4072265
-168;-42.4072265
-156;-42.3095703333333
-144;-42.2973633333333
-132;-42.2851563333333
-120;-42.199707
-108;-42.1447755
-96;-42.022705
-84;-41.9494628333333
-72;-41.8273925
-60;-41.7663573333333
-48;-41.4794921666667
-36;-41.3696288333333
-24;-41.204834
-12;-40.9667968333333
0;-40.6555175
12;-40.2587891666667
24;-39.8010253333333
36;-39.2456053333333
48;-38.6657715
60;-37.9455566666667
72;-37.0361328333333
84;-36.1450196666667
96;-34.942627
108;-33.8195801666667
120;-32.3181152333333
132;-30.84106445
144;-29.1015625
156;-27.3010253833333
168;-25.40893555
180;-23.4802246166667
192;-21.3500976666667
204;-19.0917968666667
216;-17.16918945
228;-14.9841308666667
240;-13.0615234333333
252;-11.3647461
264;-9.4970703
276;-7.96508788333333
288;-6.7199707
300;-5.6213379
312;-4.57763671666667
324;-3.83300781666667
336;-3.07006835833333
348;-2.545166015
360;-2.13012695333333
372;-1.73339843833333
384;-1.47094726666667
396;-1.20849609333333
408;-1.00097656333333
420;-0.903320313333333
432;-0.67138672
444;-0.671386718333333
456;-0.567626953333333
468;-0.445556641666667
480;-0.341796875666667
492;-0.34790039
504;-0.33569336
516;-0.231933593833333
528;-0.2197265625
540;-0.244140625
552;-0.231933593833333
564;-0.128173828166667
576;-0.103759765666667
588;-0.03662109375
600;-0.0671386718333333
612;0.0305175781333333
624;0.079345703
636;0.0549316405
648;0.0671386718333333
660;0.1892089845
672;0.2197265625
684;0.244140625
696;0.244140625
708;0.378417968333333
720;0.372314453333333
732;0.402832031666667
744;0.555419921666667
756;0.610351561666667
768;0.73852539
780;0.952148436666667
792;1.09863281166667
804;1.21459961
816;1.458740235
828;1.81884765666667
840;2.09350586
852;2.61840820333333
864;3.18603515666667
876;3.80859375
888;4.55932616666667
900;5.5053711
