Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	203
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.1513629
-0.48	-0.147962
-0.47	-0.1444861
-0.46	-0.1410681
-0.45	-0.1376728
-0.44	-0.1342579
-0.43	-0.1308964
-0.42	-0.1276014
-0.41	-0.1242189
-0.4	-0.1208753
-0.39	-0.1175092
-0.38	-0.1142606
-0.37	-0.1109415
-0.36	-0.107613
-0.35	-0.1043816
-0.34	-0.1011387
-0.33	-0.09787036
-0.32	-0.09468473
-0.31	-0.09149998
-0.3	-0.08829824
-0.29	-0.08511291
-0.28	-0.08193572
-0.27	-0.07878859
-0.26	-0.07566936
-0.25	-0.07256021
-0.24	-0.06946229
-0.23	-0.06637554
-0.22	-0.06334123
-0.21	-0.06031251
-0.2	-0.05726346
-0.19	-0.05429931
-0.18	-0.05131747
-0.17	-0.04835691
-0.16	-0.0453615
-0.15	-0.04243851
-0.14	-0.03951946
-0.13	-0.03660234
-0.12	-0.03372633
-0.11	-0.03083203
-0.1	-0.02798979
-0.09	-0.02514799
-0.08	-0.02231884
-0.07	-0.01950726
-0.06	-0.01668924
-0.05	-0.01390905
-0.04	-0.0111227
-0.03	-0.008334919
-0.02	-0.005564021
-0.01	-0.002797813
0	-2.631857E-05
0.01	0.002754878
0.02	0.005523796
0.03	0.008310506
0.04	0.01109259
0.05	0.01388
0.06	0.01670182
0.07	0.01952348
0.08	0.02233757
0.09	0.02519874
0.1	0.02807946
0.11	0.03099594
0.12	0.03394432
0.13	0.03688706
0.14	0.03990507
0.15	0.04295925
0.16	0.04603778
0.17	0.04919513
0.18	0.05240471
0.19	0.05566419
0.2	0.05901381
0.21	0.0623939
0.22	0.06588763
0.23	0.06949535
0.24	0.07315835
0.25	0.07697391
0.26	0.08093783
0.27	0.08501639
0.28	0.08929151
0.29	0.09367558
0.3	0.09831528
0.31	0.1030958
0.32	0.108071
0.33	0.1132127
0.34	0.1185856
0.35	0.1242212
0.36	0.1300122
0.37	0.1360399
0.38	0.1422207
0.39	0.1486983
0.4	0.1553492
0.41	0.1622676
0.42	0.1693852
0.43	0.1767717
0.44	0.184353
0.45	0.1921998
0.46	0.2003261
0.47	0.2081954
0.48	0.2168496
0.49	0.2257369
0.5	0.2348654
0.51	0.2443811
0.52	0.2542595
0.53	0.2644834
0.54	0.2752071
0.55	0.2864543
0.56	0.2982816
0.57	0.3106768
0.58	0.3239235
0.59	0.3381728
0.6	0.3535267
0.61	0.3704475
0.62	0.3892328
0.63	0.4104861
0.64	0.4352062
0.65	0.4641992
0.66	0.4989984
0.67	0.5424415
0.68	0.5969802
0.69	0.668278
0.7	0.7624381
0.71	0.8897249
0.72	1.065246
0.73	1.308999
0.74	1.651791
0.75	2.123178
0.76	2.80444
0.77	3.761095
0.78	5.086963
0.79	6.905349
0.8	9.358486
0.81	12.58538
0.82	16.74791
0.83	22.00602
0.84	28.25877
0.85	35.6782
0.86	44.14803
0.87	53.6101
0.88	63.98139
0.89	75.07231
0.9	86.84596
0.91	99.13795
0.92	111.9588
0.93	125.3456
0.94	139.2442
0.95	153.7811
0.96	169.0206
0.97	184.9674
0.98	209.6133
0.99	226.5822
1	247.5817
1.01	270.4983
1.02	288.962
1.03	288.962
1.04	288.9666
1.05	288.9626
1.06	288.9633
1.07	288.9724
