Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	163
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.07735517
-0.48	-0.07555906
-0.47	-0.073782
-0.46	-0.07199234
-0.45	-0.07023502
-0.44	-0.06846795
-0.43	-0.06670207
-0.42	-0.06495675
-0.41	-0.06325172
-0.4	-0.06151649
-0.39	-0.05975025
-0.38	-0.05806799
-0.37	-0.05635697
-0.36	-0.05465348
-0.35	-0.05296155
-0.34	-0.05130091
-0.33	-0.04963164
-0.32	-0.04798292
-0.31	-0.0463395
-0.3	-0.0447007
-0.29	-0.04306128
-0.28	-0.04145417
-0.27	-0.03983413
-0.26	-0.03824164
-0.25	-0.03665434
-0.24	-0.03507224
-0.23	-0.03348695
-0.22	-0.03192828
-0.21	-0.03037511
-0.2	-0.02884803
-0.19	-0.02730988
-0.18	-0.02579817
-0.17	-0.024305
-0.16	-0.02280012
-0.15	-0.02131608
-0.14	-0.01982614
-0.13	-0.01834515
-0.12	-0.01688689
-0.11	-0.01544679
-0.1	-0.01400732
-0.09	-0.01257684
-0.08	-0.01115517
-0.07	-0.009747633
-0.06	-0.008338323
-0.05	-0.006935305
-0.04	-0.005545605
-0.03	-0.004157693
-0.02	-0.002777985
-0.01	-0.001405434
0	-2.985139E-05
0.01	0.001346025
0.02	0.002731149
0.03	0.004113912
0.04	0.005500066
0.05	0.006886533
0.06	0.008278403
0.07	0.009683572
0.08	0.01110297
0.09	0.01253256
0.1	0.01395921
0.11	0.01539766
0.12	0.01684328
0.13	0.01831013
0.14	0.0198005
0.15	0.02125629
0.16	0.02276589
0.17	0.02427363
0.18	0.02581927
0.19	0.02736222
0.2	0.02893599
0.21	0.03051716
0.22	0.03214185
0.23	0.03376857
0.24	0.03544799
0.25	0.03715631
0.26	0.03889482
0.27	0.040685
0.28	0.04249888
0.29	0.04439861
0.3	0.04637286
0.31	0.04841075
0.32	0.05049508
0.33	0.05267039
0.34	0.05495904
0.35	0.05734444
0.36	0.05981163
0.37	0.06237384
0.38	0.06508266
0.39	0.06784506
0.4	0.07073878
0.41	0.07378243
0.42	0.07690363
0.43	0.08015241
0.44	0.08353676
0.45	0.0870205
0.46	0.09063666
0.47	0.09437081
0.48	0.09820306
0.49	0.1021755
0.5	0.1062689
0.51	0.1104879
0.52	0.1148502
0.53	0.1193349
0.54	0.1239989
0.55	0.1287998
0.56	0.1337326
0.57	0.1388235
0.58	0.1440817
0.59	0.1495659
0.6	0.155158
0.61	0.1610168
0.62	0.1671421
0.63	0.1735101
0.64	0.180197
0.65	0.1872162
0.66	0.1947294
0.67	0.202417
0.68	0.2110529
0.69	0.2205066
0.7	0.2310925
0.71	0.2432682
0.72	0.2576
0.73	0.2748688
0.74	0.2965494
0.75	0.3249301
0.76	0.3630473
0.77	0.4161836
0.78	0.4920867
0.79	0.6031529
0.8	0.7681599
0.81	1.01297
0.82	1.37536
0.83	1.896382
0.84	2.610538
0.85	3.580577
0.86	4.795819
0.87	6.232411
0.88	7.837693
0.89	9.52933
0.9	11.26113
0.91	12.98832
0.92	14.70866
0.93	16.4474
0.94	18.20664
0.95	20.01873
0.96	22.11351
0.97	24.02656
0.98	26.07112
0.99	28.21137
1	30.44805
1.01	32.80288
1.02	35.26633
1.03	37.82108
1.04	40.5029
1.05	43.27876
1.06	46.15946
1.07	49.18486
1.08	52.30519
