Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	283
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.4497336
-0.48	-0.4400564
-0.47	-0.4303739
-0.46	-0.4202932
-0.45	-0.4109351
-0.44	-0.4011083
-0.43	-0.3916755
-0.42	-0.3820521
-0.41	-0.3724502
-0.4	-0.3628048
-0.39	-0.3532029
-0.38	-0.343473
-0.37	-0.3338635
-0.36	-0.32436
-0.35	-0.3146176
-0.34	-0.3049794
-0.33	-0.2957052
-0.32	-0.2861627
-0.31	-0.2768274
-0.3	-0.267651
-0.29	-0.2583724
-0.28	-0.2488384
-0.27	-0.2395519
-0.26	-0.2302795
-0.25	-0.2210718
-0.24	-0.2119676
-0.23	-0.202734
-0.22	-0.1936703
-0.21	-0.1846117
-0.2	-0.1754896
-0.19	-0.1665316
-0.18	-0.1576081
-0.17	-0.1486519
-0.16	-0.1398976
-0.15	-0.1310276
-0.14	-0.1222101
-0.13	-0.1133654
-0.12	-0.10462
-0.11	-0.09585125
-0.1	-0.0870857
-0.09	-0.0784082
-0.08	-0.06967997
-0.07	-0.06099473
-0.06	-0.05232747
-0.05	-0.04363102
-0.04	-0.03493946
-0.03	-0.02627145
-0.02	-0.01757662
-0.01	-0.008839175
0	-4.737973E-05
0.01	0.008819791
0.02	0.01766668
0.03	0.02653378
0.04	0.03555784
0.05	0.04461442
0.06	0.05384512
0.07	0.06316385
0.08	0.07259158
0.09	0.08214585
0.1	0.09187125
0.11	0.1017782
0.12	0.1120312
0.13	0.1223427
0.14	0.1330811
0.15	0.1439751
0.16	0.1552095
0.17	0.1666707
0.18	0.1785294
0.19	0.1907302
0.2	0.2030564
0.21	0.2159759
0.22	0.2293682
0.23	0.2432438
0.24	0.257257
0.25	0.2720527
0.26	0.287422
0.27	0.3028824
0.28	0.3190957
0.29	0.3358089
0.3	0.3531058
0.31	0.3710295
0.32	0.3894153
0.33	0.4086776
0.34	0.4285378
0.35	0.4493955
0.36	0.471038
0.37	0.4935659
0.38	0.5173896
0.39	0.5421794
0.4	0.5685132
0.41	0.5966996
0.42	0.6263718
0.43	0.6592021
0.44	0.69485
0.45	0.7338861
0.46	0.7776698
0.47	0.8271668
0.48	0.8834983
0.49	0.9491881
0.5	1.026168
0.51	1.118196
0.52	1.228387
0.53	1.362678
0.54	1.529386
0.55	1.735745
0.56	1.995456
0.57	2.303355
0.58	2.717527
0.59	3.242631
0.6	3.909853
0.61	4.757411
0.62	5.842689
0.63	7.217512
0.64	8.96468
0.65	11.16002
0.66	13.91121
0.67	17.32578
0.68	21.34284
0.69	26.46035
0.7	32.58471
0.71	39.88037
0.72	48.50622
0.73	58.54716
0.74	70.15907
0.75	83.53191
0.76	98.70778
0.77	116.0019
0.78	135.4164
0.79	157.236
0.8	181.7378
0.81	212.3039
0.82	242.0757
0.83	275.8846
0.84	288.9861
0.85	288.9892
0.86	288.9851
0.87	288.9926
0.88	288.9959
0.89	288.9984
0.9	288.9986
0.91	289.0033
0.92	289.0008
0.93	289.0033
0.94	289.0114
0.95	289.0056
0.96	289.0149
0.97	289.0114
0.98	289.0066
0.99	289.0098
1	289.0197
1.01	289.0205
1.02	289.0187
1.03	289.0238
1.04	289.0253
1.05	289.0263
1.06	288.9633
1.07	288.9724
