Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	143
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.04980865
-0.48	-0.04864305
-0.47	-0.04748544
-0.46	-0.04631361
-0.45	-0.04517463
-0.44	-0.04402106
-0.43	-0.04287934
-0.42	-0.04175689
-0.41	-0.04062425
-0.4	-0.03949239
-0.39	-0.03838487
-0.38	-0.0372696
-0.37	-0.03617199
-0.36	-0.03508064
-0.35	-0.03397803
-0.34	-0.03288548
-0.33	-0.03181942
-0.32	-0.03075023
-0.31	-0.02967595
-0.3	-0.028615
-0.29	-0.02756064
-0.28	-0.02651537
-0.27	-0.0254777
-0.26	-0.02443996
-0.25	-0.02342257
-0.24	-0.0224106
-0.23	-0.02139406
-0.22	-0.02039127
-0.21	-0.01939763
-0.2	-0.01839812
-0.19	-0.01741756
-0.18	-0.01644424
-0.17	-0.01547483
-0.16	-0.01451132
-0.15	-0.01355885
-0.14	-0.0126102
-0.13	-0.01166963
-0.12	-0.01073913
-0.11	-0.009815857
-0.1	-0.008897377
-0.09	-0.007985031
-0.08	-0.007078774
-0.07	-0.00617945
-0.06	-0.005285685
-0.05	-0.004400158
-0.04	-0.00351984
-0.03	-0.002642527
-0.02	-0.001770692
-0.01	-0.0009007315
0	-2.820859E-05
0.01	0.0008450369
0.02	0.001695639
0.03	0.002588919
0.04	0.003467276
0.05	0.004346253
0.06	0.005233842
0.07	0.00612454
0.08	0.007013328
0.09	0.007925368
0.1	0.008835683
0.11	0.009751423
0.12	0.01067631
0.13	0.01160622
0.14	0.01254446
0.15	0.01350021
0.16	0.01445256
0.17	0.01541706
0.18	0.01638753
0.19	0.01736797
0.2	0.01835947
0.21	0.01935906
0.22	0.02034486
0.23	0.02136691
0.24	0.02240616
0.25	0.02346608
0.26	0.02454266
0.27	0.02563423
0.28	0.02676554
0.29	0.02791066
0.3	0.02907648
0.31	0.03028876
0.32	0.0315316
0.33	0.03284262
0.34	0.03416768
0.35	0.03556112
0.36	0.03701353
0.37	0.03852098
0.38	0.04008774
0.39	0.04173964
0.4	0.04344784
0.41	0.04523784
0.42	0.04708569
0.43	0.04903427
0.44	0.05103585
0.45	0.05308809
0.46	0.05526182
0.47	0.05751247
0.48	0.0598251
0.49	0.0622244
0.5	0.06470694
0.51	0.06725832
0.52	0.06990156
0.53	0.07262754
0.54	0.07542711
0.55	0.0783446
0.56	0.08135936
0.57	0.08443107
0.58	0.08761962
0.59	0.09089927
0.6	0.09428936
0.61	0.09778573
0.62	0.1014087
0.63	0.105178
0.64	0.1090685
0.65	0.1131163
0.66	0.1173652
0.67	0.1217926
0.68	0.1264417
0.69	0.1313975
0.7	0.1366876
0.71	0.1424149
0.72	0.1487171
0.73	0.1557317
0.74	0.1637584
0.75	0.1732745
0.76	0.1847878
0.77	0.1993465
0.78	0.2175871
0.79	0.2433033
0.8	0.279595
0.81	0.3318888
0.82	0.4089737
0.83	0.5217577
0.84	0.6843255
0.85	0.9100344
0.86	1.204033
0.87	1.561474
0.88	1.968147
0.89	2.400004
0.9	2.856426
0.91	3.329624
0.92	3.828556
0.93	4.36682
0.94	4.951293
0.95	5.596556
0.96	6.306045
0.97	7.086479
0.98	7.940566
0.99	8.863183
1	9.848461
1.01	10.8987
1.02	12.00252
1.03	13.16088
1.04	14.36078
1.05	15.6135
1.06	16.90995
1.07	18.2434
1.08	19.63401
