Sample name: 	SAMPLE_F
Cell name: 	a3
Cell area [cm²]: 	0.518
Temperature [K]: 	303
Voc (V)= 	0
Jsc (mA/cm²)= 	0
FF (%)= 	0
Eff (%)= 	0
Vmpp (V)= 	0
Jmpp (mA/cm²)= 	0
Pmpp (mW/cm²)= 	0
Rp (Ohmcm²)= 	0
Rs (Ohmcm²)= 	0




Voltage (V)	Current (mA/cm²)

-0.49	-0.58345
-0.48	-0.5708023
-0.47	-0.5583321
-0.46	-0.5463979
-0.45	-0.5340562
-0.44	-0.5218776
-0.43	-0.5092753
-0.42	-0.4973579
-0.41	-0.4849838
-0.4	-0.4725259
-0.39	-0.4600164
-0.38	-0.4478224
-0.37	-0.4354626
-0.36	-0.4231479
-0.35	-0.410707
-0.34	-0.3984257
-0.33	-0.3863571
-0.32	-0.3741125
-0.31	-0.3620985
-0.3	-0.3498436
-0.29	-0.3378782
-0.28	-0.3257729
-0.27	-0.3135803
-0.26	-0.30184
-0.25	-0.2900751
-0.24	-0.2782925
-0.23	-0.2663986
-0.22	-0.254673
-0.21	-0.2427967
-0.2	-0.2312761
-0.19	-0.2195216
-0.18	-0.207878
-0.17	-0.1961873
-0.16	-0.1844375
-0.15	-0.1728424
-0.14	-0.1612949
-0.13	-0.1498188
-0.12	-0.1383075
-0.11	-0.1268226
-0.1	-0.1153694
-0.09	-0.1038797
-0.08	-0.0923887
-0.07	-0.08094114
-0.06	-0.0694755
-0.05	-0.05796216
-0.04	-0.04647214
-0.03	-0.03494745
-0.02	-0.0233784
-0.01	-0.01178159
0	-7.047042E-05
0.01	0.01175989
0.02	0.02349446
0.03	0.0354289
0.04	0.0474611
0.05	0.05964203
0.06	0.07197187
0.07	0.0845193
0.08	0.09713662
0.09	0.1101146
0.1	0.1232317
0.11	0.1366575
0.12	0.1503882
0.13	0.1643346
0.14	0.1786482
0.15	0.1934795
0.16	0.2079274
0.17	0.2235284
0.18	0.2395743
0.19	0.2559332
0.2	0.2727517
0.21	0.2899344
0.22	0.3080313
0.23	0.3266135
0.24	0.3456054
0.25	0.365083
0.26	0.3854384
0.27	0.4062707
0.28	0.4280077
0.29	0.4504351
0.3	0.4738998
0.31	0.4982263
0.32	0.5238737
0.33	0.5500042
0.34	0.5779741
0.35	0.6074746
0.36	0.6388056
0.37	0.6720857
0.38	0.7082276
0.39	0.7471162
0.4	0.7898751
0.41	0.8368595
0.42	0.8893249
0.43	0.9485912
0.44	1.016383
0.45	1.094564
0.46	1.186152
0.47	1.294424
0.48	1.423518
0.49	1.579522
0.5	1.768911
0.51	2.001529
0.52	2.272347
0.53	2.628899
0.54	3.071007
0.55	3.623799
0.56	4.31833
0.57	5.186653
0.58	6.274083
0.59	7.640674
0.6	9.339771
0.61	11.45474
0.62	14.07046
0.63	17.27559
0.64	21.03905
0.65	25.76913
0.66	31.40556
0.67	38.11162
0.68	45.93722
0.69	55.0694
0.7	65.58102
0.71	77.61926
0.72	91.3669
0.73	106.874
0.74	124.4061
0.75	144.1571
0.76	166.2628
0.77	191.0919
0.78	221.6344
0.79	251.7043
0.8	286.4863
0.81	288.9888
0.82	288.9821
0.83	288.9873
0.84	288.9888
0.85	288.9921
0.86	288.9936
0.87	288.9951
0.88	288.9961
0.89	288.9944
0.9	288.9994
0.91	289
0.92	289.0033
0.93	289.0043
0.94	289.0068
0.95	289.0041
0.96	289.0131
0.97	289.0106
0.98	289.0141
0.99	289.0141
1	289.0205
1.01	289.0205
1.02	289.023
1.03	289.0255
1.04	289.0263
1.05	289.0263
1.06	288.9633
1.07	288.9724
